_id,album_genre,artist,lastfm_id,title,emotion,summary
ObjectId(5714dec325ac0d8aee3872d8),Alternative Rock,AFI,TROMMET128F147A02F,37mm,sad,just give me your hands and i'll let you feel the woundsdo you fall too (every time that i)yes i fall (every time that i)do you want to (try to pacify)
ObjectId(5714dec325ac0d8aee3874bf),R&amp;B,After 7,TRGIAVY128F931EDB6,One Night,relaxing,1 nightof lovetender touch of lovinggimmie your loving
ObjectId(5714dec325ac0d8aee3874ec),Hip Hop,Afroman,TRUZDBA128F145E9F2,Because I Got High,funny,'cause i got highbecause i got highi was gonna go to class before i got high (c'mon y'all check it out)'cause i got high (keep going)
ObjectId(5714dec325ac0d8aee38754b),Hip Hop,Afroman,TRQSZOF128F931FFE0,My Chunk,funny,what you gon do with all that meati'ma f**k you and skeet skeet skeetwhat you gon do with all that cashi'ma keep it all and pimp yo ass
ObjectId(5714dec325ac0d8aee3881cf),Pop,Agnes,TRRFOCZ128F42ACE03,Stranded,happy,boy you got me strandedfeeling for youand i don't know what to do about itboy you got me stranded with you
ObjectId(5714dec325ac0d8aee3881e4),Pop,Agnes,TRUTJMW128F9316FBE,Release Me,happy,i know it's wrongso why am i with you nowi say release mei don't know why i want you so
ObjectId(5714dec325ac0d8aee3882de),Pop,Agnetha Fältskog,TRITWQH128F92E3429,Wrap Your Arms Around Me,romantic,counting the moments till you fade awaymake love to me now like never beforefrom the day you found meyou'll never be alone
ObjectId(5714dec325ac0d8aee3883ce),Punk Rock,Agnostic Front,TRIXIZP128F428B97A,Gotta Go,romantic,say i'm crazy just brain deadcan't believe what i've saidwhat has become of menever seen no streets paved in gold
ObjectId(5714dec325ac0d8aee388e16),Indie Rock,Aimee Mann,TRVMITT128F42482AD,Goodbye Caroline,relaxing,you're my favorite faith healersay i gave to the house dealerwho could only really let you downand the clocks wear their faces bowed
ObjectId(5714dec325ac0d8aee388e18),Indie Rock,Aimee Mann,TRECTAT128F42482AF,I Can't Get My Head Around It,sad,'cause that's just not the wayyou make me feelno that's just not the wayi cannot get my head
ObjectId(5714dec325ac0d8aee388e1a),Indie Rock,Aimee Mann,TRASWHC128F42482B1,Video,sad,"it's nonstop memories of youit's like a video of you playingback to the scene of the actor saying'tell me baby baby – why do i feel so bad'"""
ObjectId(5714dec325ac0d8aee388e1b),Indie Rock,Aimee Mann,TRSBTRD128F42482B2,Little Bombs,sad,looking out the picture window downlife just kind of empties outless a deluge than a droughtless a giant mushroom cloud
ObjectId(5714dec325ac0d8aee388fa4),Indie Rock,Air Traffic,TRFXDWQ128EF340C05,Charlotte,happy,cause i'm wasted i'm face down on the floorcan't take anymore i gave it all awayand lately i can't find the eyes help me realizeand are you glad i came and can i walk you home
ObjectId(5714dec325ac0d8aee388fa5),Indie Rock,Air Traffic,TRABDEP128F428B3E3,Just Abuse Me,happy,i thought you loved meim independent but i'm tied to youyou lied to me i'd die for youbut i can't read your mind
ObjectId(5714dec325ac0d8aee388fa6),Indie Rock,Air Traffic,TRYQDDY128F428F0DC,Shooting Star,sad,i'll be there to make you mineand i can't refusei'm fed up in heredon't you know who you are
ObjectId(5714dec325ac0d8aee388fa8),Indie Rock,Air Traffic,TRSAVRH128F92F8059,Empty Space,sad,he's still alivehe's breathing on his owni leave everything i haveand he's breathing on his own
ObjectId(5714dec325ac0d8aee388fab),Indie Rock,Air Traffic,TRWINQW128F1488B85,Never Even Told Me Her Name,happy,so i slip away on a stormy nighti heard you on the radiotouched my face seemed to sayso i slip away on the story line
ObjectId(5714dec325ac0d8aee389147),Hard Rock,Airbourne,TRYYLPE128F423B7B2,Stand Up For Rock 'N' Roll,happy,yeah we've got what you want and we've got what you needc'mon stand up for rock 'n' rollstand up for rock 'n' roll rock 'n' roll rock 'n' rollfor rock and roll
ObjectId(5714dec325ac0d8aee38914e),Hard Rock,Airbourne,TREMKJB128F423B7B9,Girls In Black,happy,makes the night go fastif you pay the girl cashyeah just one little glassgirls in black oh yeah
ObjectId(5714dec425ac0d8aee389ad6),Hip Hop,Akon,TRRIRMX128F92E6272,Locked Up,happy,they won't let me outi'm locked up they won't let me out noooi'm locked up they won't let me outwhere's my niggaz on the block
ObjectId(5714dec425ac0d8aee389ade),Hip Hop,Akon,TRKFGFE128F149330F,When The Time's Right,happy,come on when the time's rightcome on is it ok if i come over come onlet me get a little closer come ondo you all over your sofa come on
ObjectId(5714dec425ac0d8aee389af6),Hip Hop,Akon,TRUCBFL128F9300ECB,Tired Of Runnin',relaxing,tired of the runnini said tired of the runnini said im tired of the runninsaid im tired of the runnin
ObjectId(5714dec425ac0d8aee389af8),Hip Hop,Akon,TRRBLYC128F42A8E04,Don't Matter,happy,but it don't matter no ('cause i got you baby)'cause we gon' fightoh yes we gon' fightoh-oh woo-oh ('cause i got you baby)
ObjectId(5714dec425ac0d8aee389b08),R&amp;B,Akon,TRPMNRL128F9302AD7,Be With You,romantic,i'm gonna be with youi wanna be with youwhat i'm into youand i want you to know
ObjectId(5714dec425ac0d8aee389b0a),R&amp;B,Akon,TRFBNCQ128F9302AD9,Birthmark,relaxing,this the day it all begango back to where we beganto that point which is days apartthat stamp right next to your heart
ObjectId(5714dec425ac0d8aee38a649),Pop,Al Martino,TRRTCZJ128F93081F4,Here In My Heart,romantic,so darlingsurely you know i need your love so badlyhere is my heart my life and my all dearplease be mine and stay here in my heart
ObjectId(5714dec425ac0d8aee38a656),Pop,Al Martino,TRNOQJX12903CA0CE2,Spanish Eyes,romantic,blue spanish eyesteardrops are falling from your spanish eyesprettiest eyes in all of mexicotrue spanish eyes
ObjectId(5714dec425ac0d8aee38a9bb),Country,Alabama,TRSGEMI12903CC4F3E,Why Lady Why,sad,why lady why can't i leave you alonei try lady try but the feeling's too strongyou stay on my mind feel just like a foolwhy lady why it was easy before
ObjectId(5714dec425ac0d8aee38a9be),Country,Alabama,TRIGDRY128F42661CB,Tennessee River,sad,in the mountains where i call homeoh tennessee river and a mountain manwe get together anytime we canoh tennessee river
ObjectId(5714dec425ac0d8aee38a9c4),Country,Alabama,TRAZTBZ128F42BCD6C,Love In The First Degree,romantic,a place i didn't want to belock me away inside of your loveand throw away the keyi'm guilty of love in the first degree
ObjectId(5714dec425ac0d8aee38a9d2),Country,Alabama,TRHTYAC128F42BCCC8,Take Me Down,romantic,take me down where i wanna betake me down and love me all night longhold me close and make me strongtake me down take me down tonight
ObjectId(5714dec425ac0d8aee38a9d6),Country,Alabama,TRMQMVF128F42AE422,Gonna Have A Party,happy,gonna have a party come on along with megonna have a good time everybody's feelin' rightthere's gonna be a party and i'd love for you to gogonna have a good time everybody feelin' right
ObjectId(5714dec425ac0d8aee38a9d7),Country,Alabama,TRVNNMF128F4285161,The Closer You Get,sad,the closer you get the further i fallthe closer you get (oh baby) the further i fallthe closer you get (em hmm) the further i fallthe closer you get (oh yeah) the further i fall (um hmm)
ObjectId(5714dec425ac0d8aee38a9d8),Country,Alabama,TRNMNVL128F42BCCD1,Lady Down On Love,romantic,now she's a lady down on loveshe needs somebody to gently pick her upshe's got her freedom but she'd rather be boundto a man who would love her and never let her down
ObjectId(5714dec425ac0d8aee38a9e1),Country,Alabama,TRGIBQG128F9335E63,Roll On (Eighteen Wheeler),happy,roll on daddy till you get back homeroll on momma like i asked you to doroll on daddy till ya get back homeand roll on eighteen-wheeler roll on
ObjectId(5714dec425ac0d8aee38aa35),Country,Alabama,TRSXLMO128F42825FB,Then Again,relaxing,but then again if we give it one more trywe might find the feeling can never really dieand find the love we had back then againsay it just wasn't worth all the tears that we've cried
ObjectId(5714dec425ac0d8aee38aa93),Country,Alabama,TRTLEGV128F4283E66,Sad Lookin' Moon,sad,as far as i can seei always believedand i thought the stars could seeand i gave you my ring
ObjectId(5714dec425ac0d8aee38aaec),Country,Alabama,TREUJKT128F4285634,I Can't Love You Any Less,relaxing,i can't love you any lessand it's killing me knowingi'll never hold you like beforei don't love you any less
ObjectId(5714dec425ac0d8aee38b062),Indie Rock,Alamo Race Track,TRQLHQE12903CC0005,Black Cat John Brown,relaxing,black cat john brown your time will comebig yellow eyes full moon is risingwindows and fences you'll take no riskyou catch the world big open eyes
ObjectId(5714dec425ac0d8aee38b065),Indie Rock,Alamo Race Track,TRJNVAN12903CB5278,Kiss Me Bar,happy,we need to lose her in the fleshthe music in my head a messyou're a gunner and i don't caremy happiness a life's pursuit
ObjectId(5714dec425ac0d8aee38b17a),Country,Alan Jackson,TRPVTPY128F42934D4,I'd Love You All Over Again,happy,and if i had it to do all overi'd do it all over againi'd love you all over againi'd still do it all over again
ObjectId(5714dec425ac0d8aee38b181),Country,Alan Jackson,TRFHESU128F428D083,Midnight In Montgomery,relaxing,'cause it's midnight in montgomery just hear that whip-poor-willsee the stars light up the purple sky feel that lonesome chillmidnight in montgomery he's always singing thereand see the stars light up the purple sky feel that lonesome chill
ObjectId(5714dec425ac0d8aee38b183),Country,Alan Jackson,TRNCWCD128F42BC9D8,Someday,sad,and i took her by the arm and said don't leave meand i said someday i'll get my life straightand she said it's too late what's done is doneand i told her someday she said i can't wait
ObjectId(5714dec425ac0d8aee38b19e),Country,Alan Jackson,TRDQMDK128F92EAD15,Hole In The Wall,relaxing,oh i guess a saner manit's my wall ain't iti've got this hammer in my handthere'll be a hole in that wall
ObjectId(5714dec425ac0d8aee38b1c9),Country,Alan Jackson,TROBQUH128F4297D67,Little Man,relaxing,now the court square's just a set of streetsbout the little man that built this townbefore the big money shut em downand killed the little man
ObjectId(5714dec425ac0d8aee38b1cc),Country,Alan Jackson,TRWEJDT128F92FB81C,I'll Go On Loving You,romantic,when i see your delicate bodyi'm reminded what i feel for youlong after the pleasures of the fleshthen i'll go on loving you
ObjectId(5714dec425ac0d8aee38b1d0),Country,Alan Jackson,TRCQXLD128F4297D71,Amarillo,romantic,if you ever get back to amarilloi'll be waitin' for youi hope you end up where you want to bei'll be waiting for you
ObjectId(5714dec425ac0d8aee38b1e7),Country,Alan Jackson,TRSYDVL128F42911C0,When Somebody Loves You,relaxing,but when somebody loves youwhen somebody loves youit's easy to get through'cause when somebody loves you
ObjectId(5714dec425ac0d8aee38b1ea),Country,Alan Jackson,TRYKTFR128F4289104,Where I Come From,funny,where i come from a lotta front porch sittin'where i come from tryin' to make a livin'cause where i come fromwhere i come from a lotta front porch pickin'
ObjectId(5714dec425ac0d8aee38b1f2),Country,Alan Jackson,TRYPGTI128F92EAA8A,A Little Bluer Than That,relaxing,well tonight if you turn your radio onit may sound like menow wherever i goyou're always on my mind
ObjectId(5714dec425ac0d8aee38b1f3),Country,Alan Jackson,TRDSHBX128F428A38B,Bring On The Night,relaxing,bring on the nightlock the world outsideand turn on the feelingsand turn out the lights
ObjectId(5714dec425ac0d8aee38b1f5),Country,Alan Jackson,TRNTJNM128F4287E34,The Sounds,relaxing,those are the sounds of a woman leavin'stronger than a wind in the willow treethose are the sounds of a heart breakin'you can't hear it but the noise is killin' me
ObjectId(5714dec425ac0d8aee38b1fb),Country,Alan Jackson,TRSJIYM128F92EAA90,I Slipped And Fell In Love,relaxing,you look down and suddenly you're looking upwhoops i slipped and fell in loveit's just like flying but you're standing stillthe birds and the bees are sure powerful stuff
ObjectId(5714dec425ac0d8aee38b268),Country,Alan Jackson,TRRQTEV128F92C488C,I Still Like Bologna,happy,but i stilllike bolognaand that sunset sinking lowand a good woman's love
ObjectId(5714dec425ac0d8aee38b26b),Country,Alan Jackson,TRTDBXM128F92C488F,Listen To Your Senses,happy,'cause i can see meloving you foreveri can taste your lipsi can see me
ObjectId(5714dec425ac0d8aee38b26f),Country,Alan Jackson,TRIKVYN128F92C4892,If Jesus Walked The World Today,happy,if jesus walked the world today hed probably be a hillbillycommon man of men and the king of manyhed lay his hands on his brother man save us all from the sinninhed preach in some little country church outside of the city
ObjectId(5714dec425ac0d8aee38b731),Rock,Alannah Myles,TRFAXHU128F92E8095,Song Instead Of A Kiss,relaxing,darlin' this is a song instead of a touchit is for those who like to clinghere is a song instead of a clutch instead of a mooninstead of a soothing touch in the afternoon
ObjectId(5714dec425ac0d8aee38badf),Pop,Albert Hammond,TRDIQVC128F4260D13,When I Need You,romantic,when i need youi just close my eyes and i'm with youand all that i so want to give youi hold out my hands and i touch love
ObjectId(5714dec425ac0d8aee38bb8e),Indie Rock,"Albert Hammond, Jr.",TRLNGMI128F427ECE4,In Transit,happy,by the way she looked i should've calmed downi went too farand i'm free from the worldoh i went too far
ObjectId(5714dec425ac0d8aee38bb90),Indie Rock,"Albert Hammond, Jr.",TRMXOMP128F427ECE8,Bright Young Thing,relaxing,picked up your smoke then you drag a littlei wanna choke so you won't belittleeveryone knows that you'll do ityou're pretty won't you come play with me
ObjectId(5714dec425ac0d8aee38bb9c),Indie Rock,"Albert Hammond, Jr.",TRZBAPA128F4289F9E,GfC,relaxing,to know that you are all rightnot what i was doin'you played a foolget what you would've changed to me
ObjectId(5714dec425ac0d8aee38cef6),Pop,Alesha Dixon,TROSLYZ128F93010F7,Let's Get Excited,romantic,i got a feeling baby it's about the time of dayi'm so excitedi know exactly what i'm gonna do-ooi'm a detective i'm all over you
ObjectId(5714dec425ac0d8aee38cef7),Pop,Alesha Dixon,TRZVDEG128F93010FD,Breathe Slow,sad,can't forget to breathe slow'cos ladies take it in and get composurebefore i lose it get composurei'm gonna breathe slow
ObjectId(5714dec425ac0d8aee38cef9),Pop,Alesha Dixon,TRUWQQF128F9309966,The Boy Does Nothing,happy,i got a man with two left feethe does nothing the boy does nothingi wanna see you worki wanna see you move your body in turn
ObjectId(5714dec425ac0d8aee38d893),Pop,Alexandra Burke,TRIDZEN12903D09758,Bad Boys,happy,yeah the bad boys are always catching my eyei said the bad boys are always spinning my mindeven though i know they're no good for mewith the bad boys always catching my eye
ObjectId(5714dec425ac0d8aee38d896),Pop,Alexandra Burke,TRNUFBA12903CBCFF2,All Night Long,happy,so inspired by the moment we can lose iti'm dancin' all night longyou got me all night longall night long all night long
ObjectId(5714dec425ac0d8aee38d89f),Pop,Alexandra Burke,TRZBIBF128F932CB82,Hallelujah,sad,that david played and it pleased the lordhallelujahher beauty and the moonlight overthrew yaand from your lips she drew the hallelujah
ObjectId(5714dec425ac0d8aee38d9a4),Folk,Alexi Murdoch,TRREYOW12903CF7884,Blue Mind,relaxing,got no mindno time to thinktime for sleep nowtime to sink way into the blue dear
ObjectId(5714dec425ac0d8aee38d9a5),Folk,Alexi Murdoch,TRHURLC128F931E1B5,Song For You,relaxing,and i see youflying so you won't landyou think no one understandsand i see you hiding your face in your hands
